pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class,Category,Filename
37,15,10.16216216,0,215,1446,39.08108108,7955,215,0,627,2813,40,669,662,92,596,113,162,230,43,79,43,0.029512697,0.054221002,0.029512697,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-10.raw
42,16,10.11904762,0,205.5714286,1592,37.9047619,8634,205.5714286,0,666,3009,44,672,789,104,642,120,177,260,47,88,47,0.028693529,0.053724054,0.028693529,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.095238095,0.047619048,0.166666667,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-2.raw
44,17,10.72727273,0,204.4772727,1656,37.63636364,8997,204.4772727,0,667,3170,46,685,875,108,653,126,181,268,47,90,47,0.027614571,0.052878966,0.027614571,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.090909091,0.045454545,0.159090909,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-3.raw
44,17,9.295454545,0,197.5227273,1647,37.43181818,8691,197.5227273,0,668,3029,46,687,736,108,650,126,181,268,46,89,46,0.027218935,0.052662722,0.027218935,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.090909091,0.045454545,0.159090909,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-4.raw
43,17,9.302325581,0,197.4186047,1598,37.1627907,8489,197.4186047,0,664,2962,45,682,712,106,616,123,178,263,46,88,46,0.028117359,0.053789731,0.028117359,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.093023256,0.046511628,0.162790698,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-5.raw
42,16,9.404761905,0,199.2142857,1563,37.21428571,8367,199.2142857,0,662,2932,44,677,705,105,608,119,176,258,45,86,45,0.028213166,0.053918495,0.028213166,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.095238095,0.047619048,0.166666667,138,389,221,26,24,116,0,121,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-6.raw
41,16,9.463414634,0,202.097561,1533,37.3902439,8286,202.097561,0,659,2895,43,696,686,103,608,116,176,253,45,85,45,0.028938907,0.054662379,0.028938907,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.097560976,0.048780488,0.170731707,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-7.raw
41,16,9.487804878,0,202.0731707,1533,37.3902439,8285,202.0731707,0,661,2894,43,696,689,103,608,116,176,253,45,85,45,0.029032258,0.05483871,0.029032258,3,3,18,1,0,0,0,0,4,2,7,0,0,0,0,0.097560976,0.048780488,0.170731707,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-8.raw
37,15,10.21621622,0,215.5405405,1446,39.08108108,7975,215.5405405,0,628,2820,40,669,669,92,596,113,162,230,43,79,43,0.029492455,0.054183813,0.029492455,3,3,18,1,1,0,1,1,5,3,7,0.026315789,0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a0590175413c49a4c35a225adc5c223e1759c2a64f2e98f1c60953dbdcdec9a-9.raw
39,15,11.41025641,0,220.974359,1569,40.23076923,8618,220.974359,0,643,3001,42,661,832,99,640,120,177,259,47,85,47,0.029102167,0.052631579,0.029102167,3,3,18,1,4,0,4,4,8,6,10,0.093023256,0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,123,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-1.raw
37,15,10,0,214.1351351,1453,39.27027027,7923,214.1351351,0,632,2792,40,671,652,92,588,113,157,230,43,78,43,0.029861111,0.054166667,0.029861111,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,120,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-10.raw
41,16,10.3902439,0,212.4146341,1622,39.56097561,8709,212.4146341,0,650,3039,44,673,790,103,643,126,183,267,47,87,47,0.028177458,0.052158273,0.028177458,3,3,18,1,3,0,3,3,7,5,9,0.068181818,0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,123,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-2.raw
41,16,11.34146341,0,215.2439024,1613,39.34146341,8825,215.2439024,0,649,3105,44,675,858,103,642,126,181,267,45,85,45,0.027157514,0.051297526,0.027157514,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,123,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-3.raw
41,16,9.829268293,0,208.6341463,1613,39.34146341,8554,208.6341463,0,649,2983,44,675,724,103,642,126,181,267,45,85,45,0.027190332,0.051359517,0.027190332,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,123,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-4.raw
40,16,9.875,0,209.025,1564,39.1,8361,209.025,0,646,2917,43,670,704,101,608,123,178,262,45,84,45,0.028107433,0.052467208,0.028107433,3,3,18,1,1,0,1,1,5,3,7,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.170731707,138,389,221,26,24,116,0,123,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-5.raw
39,15,9.974358974,0,211.9230769,1536,39.38461538,8265,211.9230769,0,642,2893,42,688,691,98,606,119,171,251,44,82,44,0.028079132,0.052329292,0.028079132,3,3,18,1,2,0,2,2,6,4,8,0.048780488,0,0.048780488,0.048780488,0.146341463,0.097560976,0.195121951,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-6.raw
37,15,10.16216216,0,216.1081081,1453,39.27027027,7996,216.1081081,0,630,2818,40,673,668,92,596,113,161,230,43,79,43,0.029211957,0.053668478,0.029211957,3,3,18,1,4,0,4,4,8,6,10,0.097560976,0,0.097560976,0.097560976,0.195121951,0.146341463,0.243902439,138,389,221,26,24,116,0,120,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-7.raw
37,15,10.08108108,0,215.5135135,1453,39.27027027,7974,215.5135135,0,632,2814,40,673,663,92,596,113,161,230,43,79,43,0.029291553,0.053814714,0.029291553,3,3,18,1,2,0,2,2,6,4,8,0.051282051,0,0.051282051,0.051282051,0.153846154,0.102564103,0.205128205,138,389,221,26,24,116,0,120,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a1425a2d29f6b9bb47a49bd5f1292906a5a0c6a2fdfaeee3b0b1ed523546ed0-8.raw
42,16,10.69047619,0,208.952381,1626,38.71428571,8776,208.952381,0,661,3052,45,686,832,105,651,120,181,262,48,89,48,0.028690974,0.053197848,0.028690974,3,3,18,1,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-1.raw
40,16,9.55,0,203.875,1510,37.75,8155,203.875,0,661,2870,43,701,670,98,605,113,168,233,45,84,45,0.029508197,0.055081967,0.029508197,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-10.raw
42,16,10.0952381,0,206.7380952,1616,38.47619048,8683,206.7380952,0,667,3023,45,688,787,105,645,120,183,263,48,89,48,0.0288635,0.053517739,0.0288635,3,3,18,1,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-2.raw
44,17,9.613636364,0,201,1680,38.18181818,8844,201,0,671,3078,47,701,776,109,654,126,187,270,49,92,49,0.028356481,0.053240741,0.028356481,3,3,18,1,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-3.raw
44,17,9.409090909,0,199.25,1671,37.97727273,8767,199.25,0,673,3055,47,703,747,109,651,126,187,270,47,90,47,0.027389277,0.052447552,0.027389277,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-4.raw
44,17,9.227272727,0,198.3636364,1671,37.97727273,8728,198.3636364,0,673,3036,47,703,727,109,651,126,187,270,47,90,47,0.02748538,0.052631579,0.02748538,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-5.raw
42,16,9.404761905,0,200.2619048,1584,37.71428571,8411,200.2619048,0,666,2940,45,693,704,106,609,119,182,259,46,87,46,0.028447743,0.05380334,0.028447743,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,121,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-6.raw
41,16,9.219512195,0,200.0487805,1535,37.43902439,8202,200.0487805,0,657,2878,44,688,675,100,601,116,168,233,46,86,46,0.029543995,0.055234425,0.029543995,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-7.raw
40,16,9.5,0,204.225,1510,37.75,8169,204.225,0,656,2871,43,701,670,98,605,113,167,233,45,84,45,0.029431001,0.054937868,0.029431001,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-8.raw
40,16,9.65,0,204.65,1510,37.75,8186,204.65,0,661,2880,43,701,679,98,605,113,168,233,45,84,45,0.02948886,0.055045872,0.02948886,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a2285eb72a11d26bd4ef728bc4e6e7ca8bb0d792b42a0efcf92ddd41e15ccb4-9.raw
42,16,10.73809524,0,208.5238095,1613,38.4047619,8758,208.5238095,0,665,3047,45,675,839,105,648,120,177,262,47,88,47,0.028330319,0.053044002,0.028330319,3,3,18,1,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-1.raw
42,16,10.0952381,0,205.5714286,1602,38.14285714,8634,205.5714286,0,663,3011,45,675,785,105,642,120,177,263,47,88,47,0.028519417,0.053398058,0.028519417,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,122,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-2.raw
44,17,9.636363636,0,200.1363636,1666,37.86363636,8806,200.1363636,0,667,3073,47,688,775,109,653,126,181,270,47,90,47,0.027453271,0.052570093,0.027453271,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-3.raw
44,17,9.363636364,0,198.0227273,1657,37.65909091,8713,198.0227273,0,668,3039,47,690,743,109,650,126,181,270,46,89,46,0.027058824,0.052352941,0.027058824,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-4.raw
44,17,9.227272727,0,197.3636364,1657,37.65909091,8684,197.3636364,0,667,3026,47,690,728,109,650,126,181,270,46,89,46,0.027138643,0.052507375,0.027138643,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-5.raw
42,16,9.476190476,0,199.547619,1573,37.45238095,8381,199.547619,0,661,2937,45,680,710,106,608,119,176,260,45,86,45,0.028019925,0.053549191,0.028019925,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,121,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-6.raw
38,15,10.05263158,0,212.9736842,1484,39.05263158,8093,212.9736842,0,633,2844,41,657,684,98,594,116,175,248,44,81,44,0.02923588,0.053820598,0.02923588,3,3,18,1,2,0,2,2,6,4,8,0.05,0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-7.raw
38,15,10.10526316,0,214.7631579,1493,39.28947368,8161,214.7631579,0,640,2860,41,680,687,98,600,116,177,252,44,81,44,0.029119788,0.053606883,0.029119788,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,87,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a3df211082da392edb090d163890c9e98b70deb4b34623c43019ae6e7a878f5-8.raw
42,16,10.69047619,0,208.4047619,1614,38.42857143,8753,208.4047619,0,658,3044,45,681,834,105,648,120,177,262,47,88,47,0.028313253,0.053012048,0.028313253,3,3,18,1,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-1.raw
40,16,9.475,0,202.55,1497,37.425,8102,202.55,0,645,2856,43,694,667,98,604,113,161,233,44,83,44,0.029158383,0.055003313,0.029158383,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-10.raw
44,17,9.795454545,0,200.8636364,1667,37.88636364,8838,200.8636364,0,663,3083,47,694,795,109,653,126,183,270,48,91,48,0.028004667,0.053092182,0.028004667,3,3,18,1,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-2.raw
44,17,9.545454545,0,199.1590909,1658,37.68181818,8763,199.1590909,0,662,3053,47,696,764,109,650,126,181,270,46,89,46,0.027011157,0.052260716,0.027011157,3,3,18,1,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-3.raw
44,17,9.227272727,0,197.6363636,1658,37.68181818,8696,197.6363636,0,662,3031,47,696,730,109,650,126,181,270,46,89,46,0.027042916,0.052322163,0.027042916,3,3,18,1,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-4.raw
43,17,9.302325581,0,197.6976744,1609,37.41860465,8501,197.6976744,0,659,2963,46,691,710,107,616,123,178,265,46,88,46,0.027929569,0.05343048,0.027929569,3,3,18,1,2,0,2,2,6,4,8,0.044444444,0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-5.raw
42,16,9.357142857,0,199.3095238,1574,37.47619048,8371,199.3095238,0,656,2932,45,686,701,106,608,119,176,260,45,86,45,0.028072364,0.053649407,0.028072364,3,3,18,1,3,0,3,3,7,5,9,0.066666667,0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,121,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-6.raw
41,16,9.292682927,0,200.902439,1532,37.36585366,8237,200.902439,0,647,2890,44,704,680,100,606,116,163,239,45,85,45,0.028994845,0.054768041,0.028994845,3,3,18,1,4,0,4,4,8,6,10,0.088888889,0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-7.raw
40,16,9.425,0,202.725,1497,37.425,8109,202.725,0,643,2857,43,694,667,98,604,113,161,233,44,83,44,0.029100529,0.05489418,0.029100529,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-8.raw
40,16,9.55,0,203.075,1497,37.425,8123,203.075,0,647,2860,43,694,673,98,604,113,162,233,44,83,44,0.029139073,0.054966887,0.029139073,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-9.raw
35,14,11.4,0,179.8285714,1219,34.82857143,6294,179.8285714,0,586,1960,36,447,662,87,414,92,87,189,36,70,36,0.028708134,0.055821372,0.028708134,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-1.raw
36,14,10.13888889,0,212.8333333,1413,39.25,7662,212.8333333,0,607,2722,39,653,622,89,538,110,148,222,41,76,41,0.028217481,0.052305575,0.028217481,3,3,18,1,0,0,0,0,4,2,5,0,0,0,0,0.111111111,0.055555556,0.138888889,138,389,221,26,24,116,0,118,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-10.raw
35,14,11.42857143,0,181.1428571,1221,34.88571429,6340,181.1428571,0,593,1985,36,455,666,87,414,92,87,189,37,71,37,0.029435163,0.056483691,0.029435163,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-2.raw
35,14,10.05714286,0,173.8571429,1221,34.88571429,6085,173.8571429,0,581,1916,36,455,574,87,414,92,87,189,37,71,37,0.029435163,0.056483691,0.029435163,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-3.raw
35,14,9.657142857,0,171.8285714,1221,34.88571429,6014,171.8285714,0,581,1893,36,455,540,87,414,92,88,189,37,71,37,0.029435163,0.056483691,0.029435163,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-4.raw
35,14,9.885714286,0,174.6285714,1223,34.94285714,6112,174.6285714,0,582,1973,36,455,556,87,414,92,87,189,38,72,38,0.03015873,0.057142857,0.03015873,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-5.raw
33,13,10.54545455,0,188.5454545,1223,37.06060606,6222,188.5454545,0,565,2016,33,458,568,83,449,94,90,182,38,72,38,0.03015873,0.057142857,0.03015873,2,2,12,1,0,0,0,0,4,2,6,0,0,0,0,0.121212121,0.060606061,0.181818182,138,378,219,26,21,110,0,114,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-6.raw
34,13,10.91176471,0,198.0588235,1291,37.97058824,6734,198.0588235,0,573,2240,36,495,620,85,476,102,109,201,38,71,38,0.028614458,0.053463855,0.028614458,2,2,12,1,0,0,0,0,4,2,6,0,0,0,0,0.117647059,0.058823529,0.176470588,138,389,221,26,24,116,0,116,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-7.raw
34,13,10.44117647,0,204,1296,38.11764706,6936,204,0,578,2400,36,567,588,85,478,102,109,201,38,71,38,0.028507127,0.053263316,0.028507127,2,2,12,1,0,0,0,0,4,2,6,0,0,0,0,0.117647059,0.058823529,0.176470588,138,389,221,26,24,116,0,116,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-8.raw
36,14,10.41666667,0,212.6944444,1404,39,7657,212.6944444,0,605,2701,39,652,643,89,538,109,147,218,41,76,41,0.028393352,0.052631579,0.028393352,3,3,18,1,0,0,0,0,4,2,5,0,0,0,0,0.111111111,0.055555556,0.138888889,138,389,221,26,24,116,0,117,88,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a450dfdd3a5ee788bf83d13ad875d466a34b532432fcc439d9866b7a614a676-9.raw
39,15,11.43589744,0,220.974359,1564,40.1025641,8618,220.974359,0,640,3006,42,660,833,99,640,120,178,260,47,85,47,0.029192547,0.052795031,0.029192547,3,3,18,1,6,0,6,6,10,8,12,0.133333333,0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,122,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a51c6ae68363c106b18b3bedc0a5c8859229326aa73eb037d1db3375c525b5e-1.raw
35,14,10.4,0,215.3428571,1379,39.4,7537,215.3428571,0,622,2635,37,604,638,88,572,107,139,224,44,78,44,0.031361368,0.055595153,0.031361368,2,2,12,1,0,0,0,0,4,2,6,0,0,0,0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,86,0,8,Malware,Ransomware-Conti,Ransomware-Conti-1a51c6ae68363c106b18b3bedc0a5c8859229326aa73eb037d1db3375c525b5e-10.raw
