,Class
4310,0
15605,0
5839,0
36588,1
8060,0
11428,0
14793,0
2855,0
23006,0
48979,1
24660,0
56477,1
4253,0
12862,0
46790,1
40209,1
31490,1
12847,0
3679,0
22926,0
51539,1
47987,1
12642,0
29694,1
50724,1
29572,1
15654,0
11214,0
28483,0
21182,0
35631,1
22202,0
51176,1
16926,0
17499,0
29936,1
55892,1
15179,0
36879,1
42310,1
21417,0
52712,1
9855,0
40456,1
35660,1
14475,0
40103,1
7304,0
1919,0
40332,1
10836,0
40831,1
40132,1
48773,1
49922,1
19081,0
10953,0
9616,0
31099,1
10095,0
47149,1
15319,0
28938,0
41588,1
53238,1
3704,0
25255,0
54227,1
57044,1
1202,0
19298,0
15167,0
15532,0
35038,1
33009,1
43822,1
1660,0
52173,1
25525,0
51552,1
28485,0
47555,1
18542,0
6323,0
26006,0
34683,1
52337,1
8875,0
55564,1
56133,1
16755,0
20638,0
37110,1
48146,1
21921,0
15786,0
45414,1
41590,1
48052,1
30843,1
43843,1
18399,0
54660,1
43884,1
44132,1
28159,0
13566,0
3997,0
19069,0
3844,0
41385,1
40885,1
14366,0
51122,1
35597,1
53805,1
53404,1
45341,1
12478,0
42943,1
35605,1
24152,0
7270,0
21337,0
44372,1
37779,1
24476,0
7318,0
43350,1
3753,0
34429,1
4868,0
14615,0
1326,0
39028,1
3773,0
33877,1
32693,1
30470,1
15843,0
39870,1
11051,0
22706,0
58472,1
41897,1
56197,1
35601,1
4815,0
36070,1
45916,1
53084,1
22757,0
44337,1
14355,0
21992,0
23115,0
856,0
19765,0
8785,0
5262,0
52082,1
6763,0
42871,1
57259,1
8833,0
12103,0
11095,0
2528,0
25206,0
56532,1
8465,0
8057,0
38320,1
39121,1
16398,0
57009,1
4604,0
39290,1
10245,0
39691,1
37671,1
53783,1
12774,0
48142,1
46531,1
31396,1
53160,1
9057,0
36725,1
40582,1
255,0
27919,0
48884,1
50808,1
13060,0
13589,0
50595,1
19592,0
54761,1
23809,0
13663,0
19839,0
26446,0
16404,0
27641,0
44390,1
36582,1
35564,1
30868,1
51290,1
4700,0
13728,0
4872,0
2015,0
35241,1
9935,0
25678,0
24788,0
38189,1
51618,1
37784,1
40319,1
29857,1
52075,1
42321,1
38978,1
34943,1
29032,0
6987,0
43075,1
52307,1
58170,1
21506,0
55703,1
13729,0
18518,0
27410,0
31237,1
31392,1
57709,1
6795,0
2362,0
44509,1
15678,0
22960,0
7250,0
5203,0
3593,0
57906,1
51863,1
13956,0
23623,0
33838,1
53335,1
13677,0
68,0
14572,0
18132,0
25361,0
56744,1
13042,0
21528,0
41126,1
54944,1
26766,0
21848,0
55021,1
25685,0
52424,1
52179,1
26992,0
41135,1
16758,0
52117,1
15117,0
35008,1
57134,1
43657,1
27318,0
30943,1
33906,1
49797,1
54015,1
28596,0
48512,1
52422,1
56712,1
36471,1
23435,0
11147,0
18009,0
54388,1
53338,1
32221,1
9657,0
8117,0
1448,0
29188,0
9066,0
9736,0
52685,1
39743,1
33785,1
32189,1
2156,0
31343,1
22098,0
16084,0
32038,1
30045,1
48594,1
36963,1
32734,1
6096,0
7387,0
12635,0
9478,0
21286,0
24967,0
43522,1
6320,0
30191,1
43050,1
9532,0
46722,1
35956,1
22775,0
45558,1
35847,1
30991,1
38313,1
56964,1
12518,0
795,0
29834,1
54504,1
13016,0
10885,0
25910,0
15973,0
47928,1
39635,1
43613,1
33836,1
4522,0
12796,0
28665,0
18216,0
22771,0
27221,0
2055,0
25621,0
17283,0
22429,0
51854,1
48574,1
5123,0
42929,1
27420,0
31448,1
32564,1
37633,1
28617,0
20837,0
2344,0
57793,1
40115,1
8793,0
38228,1
57561,1
56938,1
52370,1
54529,1
26881,0
35124,1
17914,0
27895,0
54028,1
28352,0
27465,0
23300,0
35805,1
37340,1
38730,1
40098,1
32465,1
42159,1
51193,1
47492,1
35971,1
16515,0
45957,1
44696,1
19032,0
50168,1
29507,1
33379,1
53247,1
8265,0
9546,0
13571,0
9248,0
47297,1
20081,0
57917,1
4679,0
53528,1
54348,1
48002,1
26963,0
45971,1
24750,0
55868,1
2560,0
27212,0
46781,1
4110,0
50433,1
51256,1
27978,0
35077,1
26848,0
25430,0
53514,1
12026,0
39695,1
6307,0
18722,0
45484,1
38929,1
15388,0
7882,0
18999,0
50070,1
5781,0
15131,0
37808,1
27184,0
14804,0
47497,1
9358,0
17599,0
42902,1
34611,1
41443,1
36085,1
55553,1
51714,1
20196,0
8113,0
20890,0
15974,0
51493,1
46442,1
33165,1
4298,0
47110,1
8940,0
46433,1
9473,0
55219,1
58343,1
42396,1
46443,1
14104,0
27916,0
36749,1
45117,1
16949,0
15437,0
41966,1
52448,1
44668,1
29135,0
31922,1
966,0
43359,1
2288,0
46705,1
32632,1
19098,0
19673,0
51420,1
924,0
4818,0
37147,1
7816,0
37915,1
13082,0
27227,0
51570,1
716,0
584,0
17720,0
31710,1
708,0
3565,0
15391,0
48176,1
54657,1
35702,1
37621,1
24653,0
27281,0
12883,0
7550,0
40155,1
52001,1
38438,1
14337,0
24695,0
54224,1
4887,0
31610,1
9543,0
27802,0
12293,0
40837,1
58116,1
11319,0
13783,0
5586,0
10772,0
56169,1
29906,1
48313,1
7900,0
45296,1
35057,1
49297,1
26066,0
25839,0
14812,0
47665,1
44917,1
2486,0
6569,0
20177,0
33348,1
32701,1
31039,1
50215,1
53791,1
35609,1
49019,1
32846,1
49305,1
17544,0
25058,0
53078,1
11966,0
56556,1
57146,1
17008,0
6712,0
45153,1
49849,1
2510,0
19116,0
55013,1
53550,1
6740,0
12217,0
52761,1
8406,0
54717,1
18328,0
53191,1
57713,1
9291,0
15955,0
10723,0
37867,1
43547,1
42533,1
17756,0
48623,1
20275,0
46473,1
22772,0
26934,0
22971,0
52094,1
30119,1
13305,0
30360,1
41138,1
57,0
3319,0
15903,0
43049,1
1018,0
7078,0
20301,0
56643,1
55796,1
9182,0
10605,0
52777,1
33308,1
36950,1
14310,0
38834,1
2728,0
25308,0
46302,1
18893,0
53531,1
2710,0
416,0
11854,0
36196,1
52109,1
8462,0
33992,1
19647,0
4496,0
56896,1
44592,1
10907,0
3149,0
9872,0
52961,1
33247,1
50176,1
8645,0
11985,0
18127,0
4869,0
12386,0
31476,1
26970,0
4042,0
11121,0
41868,1
52973,1
30222,1
28987,0
3619,0
56710,1
42266,1
32557,1
15865,0
44242,1
32361,1
24305,0
44656,1
18541,0
36722,1
41445,1
12111,0
38162,1
52502,1
39843,1
49887,1
42921,1
27948,0
57721,1
1026,0
5323,0
35428,1
50251,1
51507,1
3873,0
2114,0
6332,0
46821,1
12104,0
29364,1
33000,1
11288,0
48272,1
44079,1
39564,1
37448,1
52939,1
43659,1
19292,0
50698,1
56062,1
54623,1
9172,0
23603,0
13611,0
48147,1
23081,0
38700,1
46585,1
47817,1
47884,1
1038,0
29368,1
13725,0
32360,1
35669,1
8324,0
41051,1
9729,0
50892,1
3182,0
56482,1
55020,1
11196,0
26008,0
15663,0
25252,0
20002,0
12720,0
5292,0
9876,0
47883,1
23794,0
25553,0
3189,0
18251,0
22884,0
45271,1
30764,1
56503,1
33947,1
27109,0
41210,1
29093,0
11629,0
8232,0
24268,0
25602,0
46140,1
14418,0
23459,0
50968,1
33699,1
24831,0
8419,0
23460,0
2118,0
54536,1
9971,0
47580,1
45563,1
41917,1
43604,1
45403,1
54349,1
30480,1
31724,1
36989,1
40917,1
1624,0
31731,1
18423,0
14450,0
55076,1
49876,1
24425,0
48200,1
26750,0
5089,0
12125,0
7219,0
56688,1
6495,0
24321,0
2607,0
48689,1
41869,1
30454,1
29762,1
16453,0
21170,0
56778,1
20156,0
3794,0
28973,0
26683,0
11275,0
16684,0
25554,0
54485,1
58093,1
14909,0
35863,1
53968,1
42613,1
32272,1
44748,1
44526,1
40123,1
30804,1
53864,1
16837,0
58466,1
25205,0
8188,0
22081,0
55409,1
2684,0
40813,1
27989,0
47136,1
39024,1
41143,1
499,0
14528,0
25416,0
5853,0
10945,0
26521,0
1714,0
17245,0
15759,0
50865,1
50378,1
7669,0
20905,0
40892,1
19674,0
34763,1
43011,1
26781,0
38036,1
26554,0
17281,0
47166,1
41197,1
2355,0
55289,1
28886,0
29956,1
32898,1
52989,1
21536,0
10820,0
21402,0
23286,0
9396,0
54194,1
160,0
18247,0
9282,0
49165,1
14802,0
50046,1
49417,1
15506,0
27900,0
38102,1
44040,1
10251,0
40745,1
52633,1
1999,0
52772,1
14747,0
50894,1
51706,1
6732,0
37994,1
17425,0
31729,1
25368,0
24984,0
11366,0
50591,1
26318,0
28658,0
2346,0
39639,1
55429,1
34279,1
25956,0
35627,1
3199,0
17060,0
220,0
4754,0
54285,1
30921,1
15650,0
20974,0
13744,0
33961,1
709,0
37673,1
29702,1
1811,0
43068,1
33155,1
28814,0
4333,0
57705,1
40991,1
29123,0
10294,0
44401,1
8181,0
31299,1
50723,1
51760,1
30888,1
46998,1
56895,1
29611,1
15732,0
45822,1
49699,1
7037,0
19141,0
36855,1
28099,0
20071,0
43592,1
46200,1
22610,0
12528,0
9739,0
20338,0
5430,0
34643,1
54134,1
46461,1
45065,1
50248,1
51885,1
37413,1
57610,1
27692,0
37055,1
18670,0
20788,0
47511,1
36448,1
24383,0
46940,1
20601,0
35857,1
40397,1
11143,0
16723,0
37350,1
35169,1
56298,1
54579,1
4241,0
19075,0
49843,1
54628,1
39449,1
38192,1
40654,1
22096,0
18865,0
41744,1
46153,1
47830,1
46485,1
47242,1
55472,1
27079,0
21843,0
6224,0
36946,1
43570,1
24928,0
45875,1
52967,1
43138,1
12511,0
18326,0
15115,0
12806,0
43671,1
20123,0
29309,1
33405,1
49956,1
30765,1
8786,0
33698,1
56170,1
8526,0
3957,0
57946,1
16043,0
44810,1
19191,0
4040,0
29852,1
41482,1
29497,1
35325,1
52971,1
33339,1
20155,0
50816,1
25231,0
54581,1
30168,1
18638,0
15354,0
19466,0
8866,0
35777,1
24918,0
41960,1
55380,1
21686,0
35652,1
3908,0
31248,1
9085,0
36037,1
55644,1
35113,1
17608,0
308,0
54377,1
46906,1
3102,0
55168,1
41331,1
17011,0
42082,1
49329,1
11228,0
49733,1
14610,0
705,0
57018,1
11671,0
35147,1
45703,1
24191,0
56497,1
44730,1
35772,1
40333,1
48351,1
56890,1
19057,0
38309,1
4504,0
47168,1
6098,0
23160,0
1822,0
54071,1
54471,1
27329,0
9975,0
6878,0
41603,1
32259,1
26534,0
31029,1
13779,0
50233,1
9806,0
51333,1
30998,1
9604,0
51560,1
2774,0
10402,0
37544,1
40372,1
23385,0
52927,1
12051,0
26247,0
54907,1
43161,1
33637,1
55650,1
16631,0
48040,1
39674,1
1075,0
27844,0
5840,0
34034,1
10254,0
41637,1
46458,1
55544,1
24996,0
21512,0
49791,1
48711,1
714,0
18231,0
30766,1
55864,1
18140,0
20057,0
13933,0
5270,0
57194,1
47895,1
578,0
29122,0
47430,1
29471,1
51328,1
33713,1
31839,1
5140,0
5504,0
51721,1
33272,1
44742,1
45017,1
44102,1
5008,0
47163,1
23729,0
19862,0
10217,0
8801,0
35888,1
51028,1
46057,1
48419,1
45012,1
37178,1
7547,0
11656,0
46738,1
54062,1
34274,1
52168,1
31725,1
10862,0
20404,0
19002,0
29111,0
22728,0
32781,1
13553,0
55092,1
52300,1
42867,1
54976,1
10164,0
19679,0
26480,0
507,0
7107,0
45127,1
42057,1
40690,1
16343,0
38366,1
17468,0
7638,0
23702,0
42138,1
30591,1
11652,0
1631,0
26961,0
48125,1
50481,1
35465,1
4457,0
40679,1
53818,1
28626,0
1427,0
47015,1
30431,1
9075,0
10048,0
7652,0
6266,0
17212,0
56443,1
9295,0
58119,1
52570,1
5614,0
36612,1
9696,0
13153,0
52216,1
54718,1
28278,0
24979,0
40929,1
34568,1
54673,1
52596,1
4260,0
55101,1
18164,0
29737,1
31801,1
33032,1
35724,1
27442,0
32889,1
3094,0
33997,1
12078,0
6670,0
17842,0
50135,1
35058,1
42152,1
48925,1
58535,1
55255,1
33907,1
3853,0
49310,1
54654,1
36656,1
46315,1
8598,0
29327,1
6945,0
28694,0
14438,0
25872,0
28576,0
39967,1
32064,1
36018,1
23490,0
25209,0
7593,0
58308,1
9436,0
45,0
353,0
38321,1
41176,1
17437,0
29283,0
42120,1
32744,1
44140,1
31772,1
49763,1
3874,0
49519,1
28821,0
2458,0
15582,0
23838,0
11368,0
37900,1
29057,0
33494,1
51738,1
19649,0
51235,1
1680,0
38292,1
44338,1
21966,0
44650,1
50582,1
29039,0
53736,1
18695,0
20549,0
33212,1
38417,1
55483,1
20506,0
1278,0
31491,1
41542,1
52672,1
3720,0
48852,1
27242,0
31674,1
18897,0
54209,1
17728,0
24346,0
3567,0
3285,0
21484,0
1077,0
14326,0
37506,1
55231,1
8414,0
41428,1
52048,1
39663,1
36129,1
54679,1
3308,0
34969,1
51487,1
49634,1
19577,0
20600,0
56650,1
50098,1
58015,1
37805,1
22430,0
28940,0
23060,0
12953,0
7717,0
54664,1
54703,1
26173,0
22039,0
23666,0
17967,0
46019,1
29035,0
24490,0
2401,0
54624,1
31872,1
21940,0
5924,0
6241,0
18245,0
34327,1
24092,0
44813,1
55002,1
29341,1
21392,0
54137,1
10460,0
3138,0
7672,0
21328,0
23529,0
47777,1
54443,1
24613,0
55861,1
33303,1
24008,0
5749,0
49942,1
7489,0
45337,1
52622,1
3254,0
33711,1
8370,0
50489,1
44385,1
6092,0
15315,0
10421,0
58392,1
47572,1
58187,1
28249,0
26074,0
46791,1
40571,1
55275,1
36715,1
23964,0
38167,1
9677,0
480,0
44217,1
49176,1
5795,0
2420,0
15425,0
43717,1
30439,1
6842,0
30841,1
17595,0
51437,1
10630,0
34419,1
37288,1
50418,1
1486,0
36576,1
50496,1
5046,0
16579,0
18453,0
15404,0
51013,1
2861,0
16805,0
6725,0
55283,1
20564,0
22050,0
41131,1
53915,1
38683,1
15207,0
53822,1
47312,1
44234,1
23757,0
32720,1
44695,1
55854,1
40794,1
48697,1
31761,1
12886,0
1977,0
10586,0
32640,1
38454,1
30613,1
13165,0
21647,0
58496,1
21956,0
7452,0
30784,1
36854,1
16396,0
52417,1
55917,1
3462,0
19264,0
51626,1
20105,0
31430,1
17637,0
5112,0
29564,1
52886,1
10439,0
37881,1
3085,0
45983,1
46961,1
51839,1
42353,1
39828,1
42744,1
209,0
43407,1
58300,1
48956,1
758,0
49149,1
54558,1
34177,1
37068,1
9059,0
4784,0
54344,1
20661,0
6003,0
7252,0
27589,0
16192,0
54782,1
48560,1
11331,0
46798,1
58430,1
3238,0
57836,1
30712,1
21191,0
17805,0
55450,1
11687,0
28036,0
2449,0
25550,0
20154,0
50238,1
51964,1
30416,1
51496,1
35461,1
48818,1
51762,1
17878,0
52785,1
41523,1
30206,1
52985,1
23437,0
42482,1
372,0
37256,1
2197,0
16600,0
29073,0
52793,1
40623,1
34501,1
54666,1
9267,0
54199,1
48984,1
42789,1
2814,0
17703,0
4233,0
3023,0
33398,1
51757,1
3018,0
16854,0
17980,0
40580,1
32600,1
14500,0
27294,0
39983,1
6133,0
55863,1
16330,0
8380,0
29346,1
55008,1
21540,0
51862,1
20107,0
4384,0
20216,0
10529,0
20988,0
46462,1
30188,1
40354,1
13482,0
12191,0
42230,1
20722,0
39211,1
51261,1
24015,0
30263,1
13095,0
24339,0
7660,0
45898,1
21358,0
22716,0
26966,0
49765,1
12756,0
26358,0
3819,0
8966,0
51145,1
22763,0
13638,0
36709,1
20705,0
27710,0
1689,0
4165,0
19826,0
30614,1
14097,0
26764,0
52879,1
36730,1
49831,1
30619,1
34295,1
55195,1
15816,0
6719,0
9839,0
45209,1
40864,1
23665,0
51582,1
54575,1
5312,0
24590,0
18734,0
51874,1
43395,1
12231,0
4161,0
58526,1
40985,1
43061,1
14066,0
54210,1
43483,1
57485,1
1495,0
56026,1
33799,1
16670,0
55193,1
42128,1
53622,1
57983,1
18455,0
46735,1
34676,1
55517,1
33221,1
32956,1
49550,1
794,0
46997,1
42145,1
33544,1
16983,0
33310,1
40344,1
33437,1
30150,1
4620,0
30702,1
35654,1
55300,1
21270,0
26264,0
33460,1
943,0
55590,1
4373,0
53914,1
58539,1
53438,1
23901,0
30534,1
47051,1
43782,1
30629,1
5654,0
28750,0
15720,0
43087,1
12962,0
3854,0
30136,1
8889,0
9796,0
13483,0
33101,1
6832,0
29529,1
52285,1
21419,0
24271,0
15482,0
35218,1
3293,0
5732,0
40739,1
23351,0
13436,0
5861,0
36262,1
26843,0
56167,1
53087,1
8591,0
55620,1
32324,1
11904,0
4866,0
16368,0
56614,1
45320,1
56315,1
14363,0
23495,0
31707,1
14028,0
35757,1
25427,0
26787,0
4266,0
14348,0
32772,1
33498,1
55829,1
9246,0
42207,1
49288,1
12400,0
8177,0
30882,1
30159,1
9015,0
5362,0
6062,0
1972,0
28881,0
7100,0
42432,1
18056,0
3170,0
6730,0
40734,1
390,0
47387,1
34576,1
15015,0
16295,0
53140,1
29912,1
611,0
19761,0
5935,0
52905,1
24293,0
43536,1
56371,1
34524,1
52819,1
4843,0
38710,1
7772,0
5929,0
35883,1
55889,1
13460,0
9870,0
50637,1
35427,1
21968,0
37172,1
16564,0
4788,0
30289,1
23671,0
23526,0
17566,0
1301,0
33455,1
41901,1
47818,1
6606,0
18676,0
31172,1
32982,1
53499,1
41761,1
48476,1
2922,0
13823,0
32726,1
48264,1
5566,0
39576,1
3472,0
50519,1
30750,1
33712,1
23114,0
42922,1
58167,1
14984,0
21051,0
31407,1
17636,0
33790,1
23943,0
3691,0
28995,0
8745,0
43802,1
8346,0
26383,0
37423,1
28337,0
53271,1
18304,0
37154,1
8576,0
41702,1
21255,0
25347,0
38602,1
26983,0
11642,0
24531,0
23566,0
27507,0
48932,1
47921,1
31699,1
40029,1
54730,1
30338,1
31721,1
6608,0
7175,0
15424,0
20188,0
29114,0
36264,1
41763,1
29509,1
7159,0
27371,0
3736,0
35503,1
30656,1
50896,1
33892,1
37035,1
12553,0
50159,1
27758,0
30107,1
26797,0
53734,1
31778,1
35027,1
39343,1
12381,0
4505,0
44839,1
32569,1
24158,0
25048,0
23273,0
57461,1
45068,1
52306,1
19177,0
47990,1
16316,0
32829,1
18784,0
26262,0
3147,0
55831,1
1719,0
12779,0
40315,1
42778,1
33625,1
39124,1
51288,1
51590,1
57406,1
45578,1
41629,1
8880,0
24432,0
39187,1
3175,0
2175,0
44860,1
41979,1
29863,1
26303,0
44361,1
29904,1
52652,1
20964,0
23690,0
45646,1
48652,1
28217,0
37430,1
28377,0
3184,0
31328,1
42233,1
47954,1
4724,0
3350,0
5247,0
36102,1
21245,0
16880,0
6537,0
16992,0
17007,0
50986,1
8562,0
8660,0
47936,1
54426,1
57522,1
17638,0
24094,0
38085,1
49028,1
33427,1
34925,1
3772,0
37862,1
31391,1
1153,0
42149,1
58501,1
25127,0
11398,0
32093,1
7582,0
36605,1
22375,0
39520,1
48312,1
29838,1
31143,1
7332,0
46501,1
47290,1
28744,0
26578,0
6529,0
51322,1
34623,1
16344,0
33590,1
29325,1
10050,0
35606,1
37976,1
764,0
6428,0
2701,0
9191,0
29183,0
43072,1
45681,1
38105,1
4408,0
55562,1
21076,0
37246,1
8635,0
25583,0
58396,1
34552,1
47034,1
50976,1
1111,0
50931,1
9384,0
50371,1
44837,1
10189,0
2630,0
20525,0
27178,0
7793,0
19512,0
5647,0
3120,0
21554,0
24535,0
27244,0
57833,1
10853,0
56243,1
36229,1
17353,0
19277,0
30189,1
29581,1
25046,0
55005,1
25083,0
54174,1
33253,1
51353,1
23687,0
36410,1
11357,0
29853,1
40452,1
9205,0
22244,0
42460,1
32697,1
21150,0
12637,0
9409,0
23986,0
54643,1
14714,0
10109,0
19077,0
24033,0
39655,1
1441,0
37373,1
32834,1
31595,1
17463,0
34894,1
33268,1
19693,0
40282,1
44450,1
2726,0
12937,0
27682,0
49018,1
19890,0
30303,1
36271,1
49662,1
44280,1
40523,1
48172,1
30697,1
31903,1
47524,1
21071,0
53426,1
367,0
19403,0
46884,1
7150,0
47450,1
30351,1
49620,1
32578,1
4961,0
45996,1
50942,1
20158,0
38155,1
57393,1
51397,1
19683,0
22385,0
15624,0
49488,1
38405,1
1639,0
41416,1
17557,0
5426,0
36087,1
4240,0
5164,0
19629,0
38991,1
45946,1
44666,1
14605,0
49814,1
9305,0
3897,0
3783,0
30679,1
28142,0
48430,1
16201,0
28559,0
28769,0
22801,0
33486,1
8892,0
36850,1
51325,1
13273,0
12200,0
43864,1
13974,0
52849,1
39592,1
31008,1
14921,0
50889,1
4699,0
33013,1
41889,1
5636,0
18981,0
54056,1
38885,1
40027,1
19794,0
54114,1
28014,0
43779,1
56619,1
47961,1
12719,0
9161,0
26141,0
44893,1
31783,1
6481,0
19101,0
41106,1
12634,0
40601,1
19957,0
20937,0
48851,1
45225,1
2954,0
53129,1
29360,1
5805,0
33669,1
51443,1
20067,0
44028,1
36914,1
17244,0
38495,1
43042,1
31548,1
2980,0
11322,0
32743,1
45214,1
30616,1
24559,0
14147,0
42756,1
47318,1
48540,1
49056,1
25503,0
9931,0
20264,0
30645,1
20824,0
19751,0
33629,1
57480,1
55265,1
40432,1
34788,1
57984,1
5869,0
11136,0
58096,1
24666,0
40646,1
27560,0
43725,1
31104,1
40310,1
47755,1
6017,0
4338,0
19784,0
9707,0
12514,0
40539,1
50650,1
18264,0
26397,0
47121,1
5800,0
19239,0
51606,1
44934,1
14189,0
21370,0
8751,0
21313,0
54634,1
32659,1
14048,0
10871,0
32341,1
36489,1
41914,1
1157,0
19746,0
53099,1
9237,0
56882,1
5079,0
30514,1
44120,1
22046,0
50638,1
21702,0
19332,0
45420,1
56667,1
25578,0
26522,0
21294,0
56504,1
18764,0
46031,1
2594,0
46183,1
28947,0
26036,0
16252,0
56250,1
54082,1
16283,0
13213,0
35411,1
27189,0
14260,0
18879,0
5758,0
19458,0
42748,1
44924,1
51041,1
15380,0
52708,1
14911,0
11972,0
51525,1
25958,0
57815,1
22929,0
54650,1
15303,0
58064,1
7522,0
49558,1
50423,1
19767,0
9415,0
15141,0
30483,1
32800,1
55818,1
45757,1
24189,0
24697,0
10229,0
8642,0
49921,1
53970,1
41347,1
53411,1
21941,0
35523,1
23011,0
18765,0
11535,0
36113,1
4683,0
27697,0
26322,0
31415,1
14522,0
32952,1
30790,1
34717,1
10277,0
11350,0
1736,0
42379,1
45275,1
14765,0
22987,0
47311,1
1555,0
33696,1
43308,1
35982,1
25929,0
28611,0
22442,0
15018,0
56861,1
47674,1
30797,1
57773,1
33917,1
42341,1
7962,0
20428,0
13684,0
3001,0
8042,0
36088,1
13614,0
18049,0
32136,1
10301,0
5318,0
36387,1
16688,0
3339,0
50700,1
46413,1
14504,0
11070,0
11658,0
49264,1
26792,0
51845,1
24871,0
31606,1
42927,1
9756,0
55986,1
49087,1
55110,1
12061,0
50203,1
43542,1
23918,0
47101,1
36396,1
26152,0
742,0
9020,0
786,0
47822,1
44123,1
23498,0
55395,1
31041,1
14160,0
56993,1
28323,0
51595,1
11426,0
26716,0
19603,0
30705,1
40759,1
23395,0
6992,0
8627,0
57272,1
14738,0
21750,0
5192,0
20707,0
27217,0
48006,1
45085,1
8806,0
4576,0
52265,1
7910,0
2091,0
13251,0
5531,0
42542,1
58012,1
18479,0
40342,1
10030,0
51312,1
29605,1
36340,1
22229,0
4904,0
38127,1
29574,1
5027,0
57828,1
31748,1
47535,1
8865,0
21034,0
6920,0
40806,1
15105,0
31042,1
2497,0
11724,0
23966,0
34673,1
10098,0
9468,0
39727,1
40989,1
53688,1
4418,0
56364,1
13071,0
12347,0
48831,1
45406,1
19397,0
48300,1
48010,1
36020,1
31885,1
30942,1
51482,1
18463,0
35931,1
4448,0
28968,0
57777,1
22617,0
5836,0
14440,0
11552,0
44553,1
40287,1
40558,1
28949,0
41888,1
6222,0
22502,0
41661,1
21206,0
36274,1
39918,1
1676,0
32766,1
35202,1
7903,0
44349,1
40225,1
14364,0
1611,0
27045,0
2910,0
49731,1
54290,1
32543,1
17211,0
27681,0
29043,0
53017,1
39367,1
24133,0
55062,1
47381,1
4479,0
42654,1
22061,0
22072,0
26731,0
11576,0
2018,0
25877,0
28326,0
27705,0
34835,1
38817,1
52270,1
53957,1
11519,0
4254,0
53961,1
17444,0
48670,1
18118,0
37133,1
41963,1
39937,1
14123,0
50466,1
15547,0
24420,0
14413,0
18937,0
20292,0
32823,1
30837,1
46012,1
49507,1
47075,1
34405,1
52147,1
23332,0
37754,1
36752,1
33787,1
49848,1
17403,0
5440,0
23,0
38431,1
21049,0
55173,1
50486,1
35176,1
41032,1
56382,1
12570,0
54893,1
21040,0
50796,1
14608,0
38249,1
17151,0
46440,1
34432,1
3071,0
53549,1
31444,1
12963,0
20780,0
51327,1
19122,0
33389,1
50671,1
18961,0
35399,1
30788,1
26777,0
31913,1
5241,0
42328,1
56029,1
7853,0
36543,1
53509,1
35018,1
44103,1
4734,0
39604,1
57809,1
8262,0
56652,1
19473,0
46847,1
53332,1
34585,1
3101,0
41925,1
54367,1
13804,0
48350,1
32480,1
58309,1
46265,1
32508,1
57696,1
18445,0
54320,1
7575,0
41705,1
8094,0
32422,1
35002,1
1023,0
505,0
15870,0
48217,1
55392,1
16941,0
43113,1
44069,1
25406,0
19313,0
29586,1
29781,1
2845,0
57392,1
7342,0
27196,0
53282,1
15852,0
32152,1
35499,1
17621,0
5144,0
16750,0
2129,0
33093,1
6381,0
38982,1
6883,0
14584,0
45849,1
33792,1
21117,0
25105,0
28732,0
31890,1
41981,1
51191,1
10459,0
24582,0
24959,0
43215,1
50188,1
10972,0
43606,1
7883,0
52521,1
32351,1
57198,1
47644,1
12660,0
17391,0
14699,0
627,0
4710,0
6137,0
14822,0
45040,1
49022,1
7580,0
55869,1
7481,0
31522,1
25474,0
16612,0
52513,1
21018,0
32919,1
57658,1
35697,1
33797,1
43617,1
54771,1
23200,0
41509,1
41407,1
18084,0
2319,0
50252,1
1024,0
31739,1
10679,0
7191,0
36869,1
26125,0
50104,1
36813,1
120,0
5308,0
33887,1
32998,1
58222,1
31787,1
35492,1
5184,0
11267,0
55807,1
21041,0
12730,0
13044,0
40569,1
54299,1
29862,1
16298,0
64,0
40017,1
2168,0
47907,1
39587,1
29036,0
5024,0
33386,1
15854,0
7014,0
12648,0
15597,0
39084,1
15174,0
51079,1
6978,0
11701,0
25437,0
21329,0
38323,1
57037,1
22456,0
52523,1
39862,1
32689,1
13322,0
21079,0
42176,1
15820,0
54656,1
26269,0
36901,1
46778,1
38119,1
40841,1
7523,0
26055,0
51206,1
36541,1
42231,1
2945,0
57664,1
24267,0
42431,1
51438,1
8958,0
50570,1
27020,0
34842,1
35738,1
2932,0
13064,0
13802,0
10105,0
50973,1
53298,1
8898,0
24368,0
56206,1
24672,0
40592,1
35744,1
4041,0
52951,1
44520,1
48073,1
29330,1
25096,0
25785,0
53975,1
18422,0
14314,0
14922,0
16025,0
27441,0
37606,1
8530,0
30007,1
18976,0
19947,0
37697,1
54574,1
36955,1
51133,1
56531,1
3502,0
17796,0
24120,0
53882,1
7559,0
4077,0
2182,0
52483,1
56022,1
26860,0
41137,1
32082,1
47628,1
56835,1
46570,1
36460,1
53716,1
25770,0
24017,0
21107,0
19908,0
38758,1
48812,1
48031,1
55942,1
25991,0
32127,1
34532,1
29238,0
22540,0
20720,0
56751,1
36481,1
6948,0
7932,0
38315,1
37775,1
53014,1
7771,0
49798,1
9024,0
19676,0
2996,0
3283,0
11210,0
51230,1
44176,1
9938,0
20723,0
50640,1
15171,0
6556,0
22881,0
6727,0
44978,1
23734,0
14452,0
42532,1
34395,1
13563,0
5436,0
38109,1
1426,0
6186,0
43332,1
43266,1
41720,1
43996,1
16541,0
5425,0
27035,0
50626,1
44890,1
7626,0
39029,1
9197,0
